census_2010_block_id	census_block_group_id	census_block_id
530330261003004	364	1362
530330309012037	365	1363
530330219062014	366	1364
530330104012001	367	1365
530330104012002	367	1366
530330103005004	306	1367
530330288022004	368	1368
530330288021009	369	1369
530330288022011	368	1370
530330288021001	369	1371
530330288021000	369	1372
530330288021021	369	1373
530330288021008	369	1374
530330288022051	368	1375
530330288022016	368	1376
530330288022055	368	1377
530330288022006	368	1378
530330288022007	368	1379
530330288022008	368	1380
530330288022009	368	1381
530330288022010	368	1382
530330288021011	369	1383
530330288022015	368	1384
530330288022019	368	1385
530330288022020	368	1386
530330288022024	368	1387
530330288022025	368	1388
530330283003065	2	1389
530330288022022	368	1390
530330288022021	368	1391
530330288022023	368	1392
530330288022027	368	1393
530330288022042	368	1394
530330288022041	368	1395
530330288022040	368	1396
530330288022044	368	1397
530330288022039	368	1398
530330288021032	369	1399
530330288021031	369	1400
530330288021028	369	1401
530330288022045	368	1402
530330288022043	368	1403
530330284032007	370	1404
530330072001075	371	1405
530330294031021	372	1406
530330294031015	372	1407
530330294031016	372	1408
530330075002006	325	1409
530330054003006	130	1410
530330278003002	373	1411
530330278003003	373	1412
530330278003004	373	1413
530330278003005	373	1414
530330278003011	373	1415
530330278003012	373	1416
530330287001000	374	1417
530330287001002	374	1418
530330080022005	375	1419
530330257011031	57	1420
530330070006011	376	1421
530330302011015	377	1422
530330302011013	377	1423
530330236044004	378	1424
530330240001022	379	1425
530330240001017	379	1426
530330240001021	379	1427
530330240001018	379	1428
530330240001020	379	1429
530330240001016	379	1430
530330222032006	380	1431
530330222013007	381	1432
530330300032009	382	1433
530330300032011	382	1434
530330300032002	382	1435
530330297003054	41	1436
530330250052001	383	1437
530330065003015	384	1438
530330319035008	385	1439
530330241003009	386	1440
530330241003010	386	1441
530330241003002	386	1442
530330241003011	386	1443
530330320072017	92	1444
530330320072019	92	1445
530330320072015	92	1446
530330320072016	92	1447
530330320072021	92	1448
530330320072020	92	1449
530330302023001	387	1450
530330302023003	387	1451
530330302023007	387	1452
530330302023002	387	1453
530330302023004	387	1454
530330300053014	388	1455
530330058021000	389	1456
530330323253012	223	1457
530330219062005	366	1458
530330120003015	52	1459
530330120003014	52	1460
530330120003020	52	1461
530330120003019	52	1462
530330120003018	52	1463
530330221013000	390	1464
530330002002015	391	1465
530330220052007	114	1466
530330080011010	392	1467
530330219061025	393	1468
530330219061020	393	1469
530330312053006	394	1470
530330308021006	395	1471
530330308011030	396	1472
530330311002022	397	1473
530330311002023	397	1474
530330311002015	397	1475
530330308021007	395	1476
530330311002012	397	1477
530330308021003	395	1478
530330308021005	395	1479
530330322103030	398	1480
530330062001053	316	1481
530330077002008	399	1482
530330288011020	400	1483
530330316031017	323	1484
530330316031018	323	1485
530330322033018	401	1486
530330322033012	401	1487
530330320104008	402	1488
530330236043004	403	1489
530330323194002	404	1490
530330324022000	405	1491
530330324022016	405	1492
530330324012020	406	1493
530330324012021	406	1494
530330324012019	406	1495
530330324012017	406	1496
530330324012018	406	1497
530330298024004	407	1498
530330074011002	408	1499
530330320031042	409	1500
530330293054002	153	1501
530330293054003	153	1502
530330271001001	410	1503
530330271001019	410	1504
530330271001018	410	1505
530330271001017	410	1506
530330271002034	411	1507
530330271002015	411	1508
530330271002013	411	1509
530330208003002	412	1510
530330208001010	237	1511
530330208002014	413	1512
530330208003006	412	1513
530330208001009	237	1514
530330252003000	414	1515
530330252003001	414	1516
530330229011008	415	1517
530330229011023	415	1518
530330229011006	415	1519
530330229011007	415	1520
530330229011003	415	1521
530330229011002	415	1522
530330230003000	416	1523
530330230003013	416	1524
530330230003001	416	1525
530330230003016	416	1526
530330230003015	416	1527
530330229021015	417	1528
530330062001034	316	1529
530330059001031	418	1530
530330003001031	305	1531
530330013003015	419	1532
530330013003018	419	1533
530330013003017	419	1534
530330013003016	419	1535
530330210002014	317	1536
530330230004006	420	1537
530330230004007	420	1538
530330229025008	421	1539
530330229025007	421	1540
530330238011013	422	1541
530330228012000	423	1542
530330251024004	424	1543
530330058021006	389	1544
530330058021004	389	1545
530330058021010	389	1546
530330058021016	389	1547
530330058021015	389	1548
530330057002024	425	1549
530330058023016	426	1550
530330058023015	426	1551
530330058021019	389	1552
530330058023013	426	1553
530330058023014	426	1554
530330058023026	426	1555
530330057003008	427	1556
530330057003009	427	1557
530330058023025	426	1558
530330058023024	426	1559
530330058023012	426	1560
530330058023075	426	1561
530330058023023	426	1562
530330058023060	426	1563
530330058023061	426	1564
530330058023062	426	1565
530330058023022	426	1566
530330058023076	426	1567
530330298023001	428	1568
530330298023006	428	1569
530330298023002	428	1570
530330073002025	429	1571
530330300044012	430	1572
530330300044009	430	1573
530330095002029	261	1574
530330095002028	261	1575
530330095002025	261	1576
530330095002032	261	1577
530330095002033	261	1578
530330095002034	261	1579
530330095002036	261	1580
530330095002037	261	1581
530330095002035	261	1582
530330297001014	431	1583
530330297005003	432	1584
530330297005004	432	1585
530330297001024	431	1586
530330297001015	431	1587
530330297001025	431	1588
530330297005006	432	1589
530330059004010	433	1590
530330322101042	133	1591
530330308023004	434	1592
530330308023007	434	1593
530330308023010	434	1594
530330321043013	435	1595
530330221012007	436	1596
530330221013007	390	1597
530330221012005	436	1598
530330286004001	437	1599
530330286004002	437	1600
530330219031003	438	1601
530330121001015	326	1602
530330121002015	190	1603
530330121002021	190	1604
530330121001016	326	1605
530330121001023	326	1606
530330121001017	326	1607
530330121001020	326	1608
530330121001018	326	1609
530330065003006	384	1610
530330100011005	34	1611
530330322031018	439	1612
530330322031019	439	1613
530330293035001	440	1614
530330060004006	441	1615
530330247025027	442	1616
530330247025002	442	1617
530330250062011	443	1618
530330250062004	443	1619
530330250062014	443	1620
530330250062012	443	1621
530330229012007	444	1622
530330239002002	445	1623
530330115003011	446	1624
530330115003012	446	1625
530330115003013	446	1626
530330115003014	446	1627
530330322103028	398	1628
530330323174008	447	1629
530330322034007	448	1630
530330205005008	449	1631
530330306002003	450	1632
530330323272000	451	1633
530330240004035	452	1634
530330295023001	112	1635
530330221024013	296	1636
530330322033030	401	1637
530330207001005	453	1638
530330238032007	454	1639
530330012005013	455	1640
530330206004002	456	1641
530330027004010	457	1642
530330028001012	126	1643
530330296015001	458	1644
530330323111007	359	1645
530610521131006	459	1646
530330323113000	460	1647
530330218033016	461	1648
530330226034001	462	1649
530330322084000	128	1650
530330322084006	128	1651
530330326023058	334	1652
530330236012018	463	1653
530330309023005	464	1654
530330309023007	464	1655
530330323113015	460	1656
530330323111009	359	1657
530330323113014	460	1658
530330323113012	460	1659
530330251023011	465	1660
530330251023015	465	1661
530330251023017	465	1662
530330251023018	465	1663
530330251021014	332	1664
530330251021015	332	1665
530330222031014	466	1666
530330238041005	467	1667
530330071002013	468	1668
530330300051000	469	1669
530330319034034	470	1670
530330094002035	471	1671
530330093001025	472	1672
530330067003015	96	1673
530330060001006	473	1674
530330057005020	474	1675
530330308023011	434	1676
530330305012022	5	1677
530330306002010	450	1678
530330308012005	475	1679
530330308011053	396	1680
530330308011054	396	1681
530330308011055	396	1682
530330308011010	396	1683
530330308011034	396	1684
530330308011008	396	1685
530330308011007	396	1686
530330309011005	246	1687
530330309011003	246	1688
530330299022001	476	1689
530330299022000	476	1690
530330299022002	476	1691
530330299022003	476	1692
530330299022005	476	1693
530330299022004	476	1694
530330299023016	70	1695
530330299023015	70	1696
530330299023014	70	1697
530330299023011	70	1698
530330299023004	70	1699
530330312053015	394	1700
530330308011028	396	1701
530330305012018	5	1702
530330299023009	70	1703
530330296022012	477	1704
530330296022009	477	1705
530330296022006	477	1706
530330308013009	110	1707
530330308011029	396	1708
530330311001015	478	1709
530330296021005	479	1710
530330296021004	479	1711
530330311002007	397	1712
530330311003015	480	1713
530330311002008	397	1714
530330311003014	480	1715
530330311003016	480	1716
530330322111005	481	1717
530330322111007	481	1718
530330322111008	481	1719
530330322111019	481	1720
530330322111018	481	1721
530330322111010	481	1722
530330293041012	482	1723
530330013003006	419	1724
530330013003007	419	1725
530330013003008	419	1726
530330013003009	419	1727
530330209001012	483	1728
530330209001009	483	1729
530330050001029	484	1730
530330204011007	485	1731
530330204011015	485	1732
530330110021006	22	1733
530330105005008	93	1734
530330105005009	93	1735
530330105003005	486	1736
530330105003006	486	1737
530330264002001	487	1738
530330264001050	15	1739
530330264001036	15	1740
530330207001006	453	1741
530330297002026	40	1742
530330297002024	40	1743
530330322123007	488	1744
530330322123010	488	1745
530330322073007	174	1746
530330268012009	489	1747
530330203004008	318	1748
530330326011054	490	1749
530330228021000	491	1750
530330315021183	45	1751
530330315021177	45	1752
530330315023061	78	1753
530530701001031	168	1754
530530701001030	168	1755
530330323184000	492	1756
530330323183000	493	1757
530330323183009	493	1758
530330323183006	493	1759
530530703073005	320	1760
530530703151000	494	1761
530330312024013	495	1762
530330312024008	495	1763
530330312024016	495	1764
530330312024009	495	1765
530330312024014	495	1766
530330315021130	45	1767
530330315021033	45	1768
530330315021001	45	1769
530330099003007	496	1770
530339901000067	203	1771
530330317035014	497	1772
530330298025000	498	1773
530330298024000	407	1774
530330298025007	498	1775
530330298021000	499	1776
530330298025013	498	1777
530330299013001	500	1778
530330299013006	500	1779
530330298021003	499	1780
530330298021001	499	1781
530330299013000	500	1782
530330299012000	501	1783
530330299013004	500	1784
530330298021007	499	1785
530330298025006	498	1786
530330299011000	502	1787
530330298024002	407	1788
530330099003002	496	1789
530330312051000	503	1790
530330312051001	503	1791
530330312051002	503	1792
530330312051008	503	1793
530330312041011	322	1794
530330312041010	322	1795
