county_id,census_2010_block_group_id,sector_id,number_of_jobs
061,530610502001,10,48
053,530530629003,9,15
033,530330213002,4,5
035,530350903003,9,40
053,530530714063,10,15
033,530330305012,10,238
053,530530634002,10,1
053,530530712052,9,17
053,530530713061,3,24
033,530330312052,3,3
033,530330317033,9,14
061,530610418081,7,214
033,530330097012,9,5
033,530330032007,9,9
053,530530724084,9,10
033,530330062003,3,2
033,530330322133,4,6
061,530610418112,3,1
033,530330076001,4,4
033,530330103002,10,43
033,530330242001,10,10
033,530330096002,4,1
033,530330033003,9,13
035,530350916004,3,-3
035,530350910002,11,44
033,530330069003,5,7
033,530330261001,2,24
061,530610538032,10,-6
033,530330250012,7,352
033,530330257011,7,46
033,530330294053,2,6
033,530330296015,10,5
033,530330323212,3,186
061,530610531012,3,22
033,530330324011,1,191
033,530330222013,4,40
033,530330204011,9,13
033,530330321034,7,33
053,530530721061,9,250
053,530530723111,9,187
061,530610519262,12,1
053,530530604002,8,4
061,530610520051,3,1
033,530330002006,11,18
033,530330221011,9,27
033,530330322132,11,1
033,530330204021,8,4
053,530530629004,3,19
035,530350913013,1,1
033,530330070006,3,2
033,530330275004,3,2
033,530330285003,11,14
035,530350929013,2,24
033,530330305043,3,15
061,530610531024,7,15
033,530330273002,9,47
033,530330294071,4,2
033,530330063004,13,41
053,530530620002,13,77
061,530610528061,11,9
033,530330306001,11,13
033,530330294073,11,6
061,530610536032,10,13
033,530330218031,10,2
033,530330315011,8,1
053,530530606005,11,6
033,530330324023,1,1
035,530350801011,11,11
061,530610407003,7,242
061,530610516021,10,24
053,530530718082,9,1476
035,530350811001,5,204
053,530530701001,3,6
053,530530731181,1,2
033,530330007001,9,117
033,530330280002,9,11
061,530610534001,7,10
061,530610519057,9,14
033,530330049003,5,47
033,530330083001,3,17
033,530330313024,7,9
033,530330327044,3,1
061,530610538031,4,-1
033,530330257015,7,22
033,530330264001,5,54
033,530330284022,4,71
033,530330319081,3,1
053,530530718062,2,12
053,530530734072,2,24
033,530330321041,10,-49
061,530610524012,7,81
033,530330245002,8,-17
033,530330294031,5,-157
033,530330237001,1,10
033,530330277012,8,2
061,530610522091,5,8
035,530350908003,1,1
053,530530623001,11,11
033,530330225003,1,1
033,530330312025,9,7
033,530330304015,7,9
033,530330236031,2,-54
053,530530731192,2,54
033,530330284033,3,2
053,530530712093,2,9
053,530530716024,11,1
033,530330316033,2,17
053,530530719012,11,9
053,530530721081,1,2
061,530610528032,2,336
033,530330105004,4,99
061,530610527051,4,4
033,530330236011,4,313
061,530610538033,7,13
033,530330218022,7,1614
033,530330316031,3,1
035,530350928013,4,15
053,530530718082,12,54
053,530530623002,5,4
033,530330075001,9,33
033,530330099002,8,67
033,530330293032,2,12
053,530530609062,13,49
053,530530615004,11,29
033,530330224001,7,154
033,530330323262,4,11
061,530610408001,10,7
061,530610516021,7,26
033,530330323092,10,1526
061,530610519261,5,963
061,530610524013,13,419
033,530330004013,7,33
033,530330323174,2,8
061,530610518031,3,1
053,530530603001,2,9
033,530330203005,13,95
061,530610522091,8,3
033,530330070003,11,172
035,530350809002,13,64
033,530330238032,3,26
033,530330247011,2,16
033,530339901000,3,306
033,530330220035,9,2
061,530610519142,3,2
033,530330028001,8,4
033,530330252001,3,1
033,530330237001,4,522
033,530330228013,11,18
033,530330206003,9,6
033,530330312025,12,939
053,530530724073,5,13
033,530330303112,11,40
061,530610524012,10,147
033,530330053014,10,369
033,530330285001,3,2
033,530330319075,2,44
033,530330315013,7,18
053,530530703152,1,1
061,530610519252,11,152
061,530610420053,8,5
053,530530703092,9,-5
035,530350909003,9,427
033,530330299013,4,1
033,530330236043,11,110
033,530330326011,2,86
033,530330005002,4,1
061,530610520043,7,25
035,530350905021,10,-27
061,530610501021,7,13
035,530350802002,8,1
033,530330229012,3,11
035,530350910002,8,33
053,530530632005,1,2
061,530610515002,2,96
053,530530714064,11,25
053,530530604005,9,3
033,530330257021,5,3
053,530530716012,9,554
061,530610519183,10,151
053,530530618002,5,4
061,530610520034,1,1
061,530610521155,7,10
033,530330303124,9,5
033,530330322133,7,15
061,530610413042,5,50
035,530350927041,3,3
033,530330310002,3,156
033,530330322131,8,12
061,530610420043,10,17
033,530330076001,7,94
061,530610403001,5,176
053,530530718033,7,5
053,530530610022,13,663
033,530330309022,2,12
033,530330110022,9,23
033,530330288022,12,141
033,530330300062,3,7
033,530330303041,11,9
033,530330323093,7,116
033,530330323291,3,6
061,530610519281,9,48
061,530610504021,12,10
033,530330063003,10,18
033,530330067001,1,36
053,530530723111,12,45
033,530330086003,12,192
033,530330070002,2,2
033,530330100021,5,1
033,530330303101,11,11
033,530330027003,5,2
033,530330251024,3,1
033,530330227021,13,67
033,530330251014,2,2
033,530330317053,13,57
033,530330322142,11,11
053,530530623002,11,3
033,530330001001,4,1
033,530330301001,9,4
033,530330007001,12,14
033,530330111014,5,8
033,530330323111,8,3
033,530330229022,1,14
033,530330103001,3,5
033,530330236044,3,2
061,530610504016,2,4
033,530330255003,9,16
053,530539400081,10,1
033,530330321024,5,1
033,530330119003,4,4
033,530330250013,9,37
033,530330280002,12,2
061,530610504014,7,47
033,530330273004,12,19
033,530330294071,1,1
033,530330295031,11,43
033,530330219043,8,1
033,530330323191,2,1338
033,530330049003,8,4
033,530330247012,8,57
061,530610526032,4,12
033,530330323131,11,21
033,530330222022,13,70
053,530530612002,4,23
053,530530604002,5,9
033,530330238042,10,2132
033,530330282001,5,42
053,530530703153,9,3
053,530530712062,3,34
033,530330320073,10,133
033,530330258063,2,21
035,530350901023,7,39
033,530330218042,2,68
033,530330316033,5,6
033,530330328001,12,28
033,530330234033,5,2
061,530610519172,7,26
033,530330303143,10,1
035,530350801022,11,33
061,530610521072,1,3
061,530610511001,3,3
033,530330203004,8,8
033,530330268011,2,39
033,530330202003,2,43
033,530330323115,4,1
053,530530721083,11,4
061,530610526062,10,3
053,530530723101,4,1
033,530330323261,7,18
033,530330238043,11,342
033,530330257011,10,23
033,530330323112,11,11
053,530530701002,12,85
033,530330324021,5,10
033,530330320103,7,15
033,530330323212,9,19
053,530530723082,13,71
061,530610417034,2,24
033,530330218042,5,-51
053,530530629001,8,2
033,530330069004,7,63
033,530330326011,5,-8
035,530350909004,3,2
035,530350917003,10,84
061,530610505002,2,20
061,530610517021,12,98
033,530330261003,8,2
033,530330220035,12,29
033,530330292041,2,37
033,530330324023,4,1
061,530610521072,4,14
033,530330315011,11,12
053,530530702072,9,989
033,530330266001,10,155
035,530350913025,2,24
033,530330103004,12,50
033,530330209001,8,62
035,530350901023,10,7
033,530330317062,3,2
035,530350811001,8,7
035,530350802002,5,134
033,530330294055,11,11
033,530330319082,1,2
061,530610419011,9,122
053,530530618002,8,1
033,530330238043,8,122
033,530330279004,8,4
061,530610536033,13,60
033,530330314002,3,373
035,530350908001,11,56
033,530330322131,11,19
033,530330296023,3,1
033,530330236011,7,1076
061,530610514004,9,23
033,530330009002,2,46
033,530330256022,11,3
035,530350801022,8,3
033,530330116005,11,17
033,530330279002,7,125
033,530330295032,10,135
033,530330299013,7,16
033,530330234033,8,13
033,530330317031,7,17
061,530610535045,11,6
033,530330245002,5,1
033,530330293032,5,3
033,530330312023,3,2
061,530610536031,7,2
033,530330224001,10,11
035,530350903004,3,-14
033,530330100021,8,3
035,530350801021,11,43
033,530330001001,7,57
035,530350902023,1,30
053,530539400052,8,3
033,530330237001,7,3438
033,530330236042,8,117
033,530330058014,12,10
033,530330305011,7,1938
053,530530629004,9,8
053,530530613006,11,18
061,530610403001,8,8
033,530330111014,8,10
061,530610408001,7,20
033,530330086002,4,8
053,530530712064,11,191
033,530330080013,10,277
033,530330321024,8,20
033,530330004013,10,14
033,530330323174,5,-116
061,530610526032,7,-13
033,530330247011,5,6
033,530330321032,11,66
033,530330070003,8,31
035,530350928021,1,1
053,530530724073,8,5
033,530330098004,8,48
033,530330279005,5,2
033,530330298011,7,8
033,530330010002,7,40
033,530330303053,3,1
033,530330324011,4,24
033,530330028001,11,96
033,530330322141,8,486
053,530530606002,4,1
033,530330228013,8,29
033,530330304033,9,5
033,530330249013,7,41
053,530530617004,11,51
061,530610520042,8,17
035,530350927041,12,5
061,530610528044,7,11
033,530330230002,2,14
033,530330322112,10,8
061,530610529033,4,7
033,530330029003,9,9
033,530330293032,8,7
053,530530734072,8,3
053,530530724091,5,5
033,530330268021,13,262
053,530530725061,2,10
061,530610518021,8,1
033,530330284032,8,1
053,530530607004,7,28
053,530530723103,4,9
033,530330325004,13,135
033,530330258032,4,9
053,530530731083,4,1
033,530330004011,9,189
053,530539400042,11,46
061,530610522041,13,118
033,530330002003,7,51
033,530330236043,4,88
061,530610420061,3,1007
035,530350922001,8,6
053,530530606002,7,18
061,530619400012,12,209
035,530350810001,7,16
035,530350922002,2,21
053,530530731221,2,109
033,530330032006,8,36
035,530350803001,1,1
061,530610511003,10,40
033,530330298023,9,15
061,530610521081,3,5
033,530330263002,4,169
053,530530724071,2,72
053,530530725071,13,75
033,530330063002,10,10
061,530610521141,11,46
033,530330228012,9,12
033,530330110012,10,93
035,530350913022,5,10
061,530610515004,13,73
053,530530712073,3,4
033,530330310001,9,30
033,530330294033,5,115
053,530530715051,2,10
033,530330075004,5,271
033,530330292061,7,6050
033,530330019001,12,43
033,530330297002,10,10
061,530610526073,8,2
061,530610535043,7,23
053,530530619001,2,7
061,530610504016,5,1
035,530350922004,11,9
061,530610517021,5,130
033,530330324024,5,6
061,530610526043,3,3
053,530530724092,11,2
053,530530730053,2,41
033,530330213001,4,25
033,530330220063,7,80
061,530610528062,2,9
033,530330042005,12,13
033,530330277012,1,1
053,530530703122,5,5
061,530610526041,9,2
061,530610518022,4,26
033,530330290014,2,22
061,530610523014,1,5
033,530330210002,4,3
033,530330302012,7,33
033,530330100011,12,21
033,530330012004,2,3
033,530330274001,4,6
033,530330320063,11,3
053,530530714112,1,2
033,530330305041,2,10
053,530530730014,9,1
033,530330303093,12,69
061,530610417034,11,47
033,530330104013,12,85
053,530530633003,13,73
053,530530721112,8,3
033,530330323172,7,13
033,530330264002,9,32
033,530330322113,3,13
033,530330068002,13,85
053,530530731212,9,68
053,530530703103,2,30
053,530530707031,7,21
033,530330069002,3,41
033,530330324024,8,1
061,530610522061,5,4
033,530330249013,10,-42
053,530530628021,9,54
033,530330100011,9,-122
033,530330213001,7,58
061,530610529063,2,14
033,530330303132,7,762
033,530330226052,5,121
053,530530703141,2,49
033,530330292063,9,7
033,530330308013,3,164
033,530330323151,9,1
033,530330102004,3,4
061,530610526072,2,76
033,530330224006,7,59
033,530330295024,7,29
053,530530611005,3,1
061,530610527052,1,2
061,530610420013,4,5
033,530330316031,10,190
033,530330246012,11,19
033,530330095001,9,-10
033,530330317034,2,43
053,530530720003,8,16
053,530530634001,10,1
033,530330254003,11,16
033,530330274003,10,98
033,530330304043,2,22
053,530530731131,11,27
061,530610520041,7,24
033,530330238031,7,2683
033,530330081001,13,44
033,530330056003,9,14
033,530330118002,7,22
033,530330280001,3,1
033,530330062003,9,7
053,530530720002,1,7
033,530330210003,5,117
053,530530703103,5,304
053,530530714102,8,1
033,530330101003,3,2
033,530330233001,2,16
035,530350915001,7,15
033,530330323272,5,1
033,530330014002,4,2
061,530610522041,10,86
061,530610526073,5,2
061,530610418062,3,4
033,530330042004,9,18
033,530330210001,7,15
033,530330224002,11,54
033,530330002003,4,12
033,530330319072,2,1
061,530610538023,5,-2
053,530530714104,9,5
053,530530725062,8,5
033,530330268014,7,155
033,530330249012,8,408
061,530610527061,1,2
033,530330004013,13,120
033,530330270003,2,9
053,530530716022,2,142
033,530330274004,7,39
053,530530629002,8,1
033,530330019002,9,98
033,530330240002,4,5
035,530350925001,7,30
033,530330322102,7,130
053,530530734073,10,110
061,530610505005,3,15
033,530330229024,3,24
053,530530720004,11,23
033,530330119003,7,22
033,530330281001,2,30
053,530530724072,5,7
033,530330031001,5,30
033,530330032006,5,13
033,530330327041,13,183
053,530530721071,9,21
033,530330319075,9,2
053,530530714063,3,1576
053,530530725071,10,287
033,530330300034,8,9
061,530610514003,10,61
033,530330289023,4,4
033,530330208001,10,223
033,530330297002,13,106
053,530530723094,2,4
061,530610527053,4,3
033,530330277011,4,24
033,530330322121,3,1
033,530330295021,2,36
033,530330291011,12,5
061,530610519142,12,4
061,530610519051,8,1
033,530330075004,8,70
033,530330096005,5,3
061,530619400022,4,5
053,530530703142,9,2
053,530530723093,2,2
033,530330227011,11,19
033,530330323183,8,46
061,530610528051,9,127
061,530610522071,9,1
033,530330112003,5,19
033,530330290042,10,92
035,530350925004,7,1
061,530610525022,7,71
033,530330252003,9,-8
033,530330295023,4,10
053,530530613006,4,21
033,530330305042,5,11
033,530330239001,2,11
033,530330210002,7,13
033,530330317042,8,1
053,530530614002,2,4
033,530330006002,12,16
053,530530726031,4,3
033,530330313012,11,4
033,530330323242,7,51
053,530530629002,11,37
053,530530731251,5,2
033,530330240004,8,24
033,530330277015,1,2
053,530530721111,12,42
033,530330097011,8,10
033,530330264005,11,35
053,530530715042,9,7
033,530330292043,11,2
053,530530606003,11,12
033,530330073003,7,8660
033,530330300034,5,1
061,530610532011,7,6
061,530610410001,9,972
033,530330268011,9,3
033,530330323132,1,42
053,530530723122,8,1
033,530330323252,7,278
033,530330222012,3,2
061,530610413041,3,7
053,530530714091,5,76
061,530610503004,10,-2
035,530350924001,1,-25
053,530539400082,7,23
053,530539400045,1,2
053,530539400092,11,7
033,530330068002,10,387
033,530330251013,9,9
033,530330097021,11,14
033,530330119001,7,60
033,530330205005,11,23
033,530330033005,9,15
033,530330208001,7,10
061,530610519263,4,5
053,530530728001,3,94
035,530350911002,9,1
061,530610531011,3,21
053,530530723103,7,80
061,530610522061,2,27
033,530330268013,10,35
053,530530723056,9,1
033,530330118002,10,32
061,530610528032,5,44
033,530330316042,1,1
033,530330230001,4,13
053,530530608001,13,85
053,530530721112,5,1
033,530330246012,8,24
053,530530715033,7,16
033,530330116003,11,27
033,530330294081,7,5
033,530330031003,4,3
035,530350913021,2,5
053,530530723112,9,64
053,530530714033,8,13
033,530330019002,3,18
033,530330284032,5,20
033,530330019001,9,1784
053,530530714112,4,0
035,530350803001,4,15
033,530330034001,10,7
053,530530606004,5,3
033,530330026001,5,19
033,530330289024,5,40
061,530610510001,5,166
033,530330296021,7,14
033,530330238031,4,4
033,530330301007,4,3
033,530330256021,2,1
053,530530730051,5,8
033,530330317034,5,10
061,530610521152,9,1
035,530350926003,5,2
053,530530723121,11,12
053,530539400023,12,1
033,530330260021,3,1
053,530530606002,10,14
033,530330117004,8,4
061,530610419012,8,23
033,530330250011,3,6
053,530539400091,1,4
033,530330068001,3,2
033,530330323272,2,24
033,530330065003,13,100
033,530330031003,7,50
033,530330308022,11,36
033,530330288013,3,19
053,530530609061,3,1
033,530330249012,11,13
033,530330323231,2,23
033,530330323253,1,7
035,530350922004,8,2
033,530330311004,3,4
053,530530702042,4,2
033,530330305044,11,9
033,530330290032,3,1
053,530530608001,10,8
053,530530721112,2,28
053,530530714033,5,34
061,530610528031,1,29
053,530530615003,10,10
033,530330289024,2,51
